Fra_dato;Mængde;Måleenhed;Kvalitet;Type
23/04/2023 11.00;04.09;KWH;Målt;Tidsserie
23/04/2023 12.00;01.07;KWH;Målt;Tidsserie
23/04/2023 13.00;02.06;KWH;Målt;Tidsserie
23/04/2023 14.00;01.06;KWH;Målt;Tidsserie
23/04/2023 15.00;01.09;KWH;Målt;Tidsserie
23/04/2023 16.00;01.05;KWH;Målt;Tidsserie
23/04/2023 17.00;01.02;KWH;Målt;Tidsserie
23/04/2023 18.00;02.08;KWH;Målt;Tidsserie
23/04/2023 19.00;07.02;KWH;Målt;Tidsserie
23/04/2023 20.00;02.03;KWH;Målt;Tidsserie
23/04/2023 21.00;02.04;KWH;Målt;Tidsserie
23/04/2023 22.00;01.03;KWH;Målt;Tidsserie
23/04/2023 23.00;01.03;KWH;Målt;Tidsserie
24/04/2023 00.00;03.05;KWH;Målt;Tidsserie
24/04/2023 01.00;01.08;KWH;Målt;Tidsserie
24/04/2023 02.00;03.01;KWH;Målt;Tidsserie
24/04/2023 03.00;01.09;KWH;Målt;Tidsserie
24/04/2023 04.00;01.01;KWH;Målt;Tidsserie
24/04/2023 05.00;06.05;KWH;Målt;Tidsserie
24/04/2023 06.00;06.08;KWH;Målt;Tidsserie
24/04/2023 07.00;02.08;KWH;Målt;Tidsserie
24/04/2023 08.00;05.05;KWH;Målt;Tidsserie
24/04/2023 09.00;03.01;KWH;Målt;Tidsserie
24/04/2023 10.00;00.08;KWH;Målt;Tidsserie
24/04/2023 11.00;00.04;KWH;Målt;Tidsserie
24/04/2023 12.00;00.04;KWH;Målt;Tidsserie
24/04/2023 13.00;01.01;KWH;Målt;Tidsserie
24/04/2023 14.00;03.07;KWH;Målt;Tidsserie
24/04/2023 15.00;04.02;KWH;Målt;Tidsserie
24/04/2023 16.00;02.06;KWH;Målt;Tidsserie
24/04/2023 17.00;06.01;KWH;Målt;Tidsserie
24/04/2023 18.00;2;KWH;Målt;Tidsserie
24/04/2023 19.00;02.07;KWH;Målt;Tidsserie
24/04/2023 20.00;06.06;KWH;Målt;Tidsserie
24/04/2023 21.00;02.04;KWH;Målt;Tidsserie
24/04/2023 22.00;02.05;KWH;Målt;Tidsserie
24/04/2023 23.00;2;KWH;Målt;Tidsserie
25/04/2023 00.00;01.01;KWH;Målt;Tidsserie
25/04/2023 01.00;1;KWH;Målt;Tidsserie
25/04/2023 02.00;01.01;KWH;Målt;Tidsserie
25/04/2023 03.00;02.03;KWH;Målt;Tidsserie
25/04/2023 04.00;02.03;KWH;Målt;Tidsserie
25/04/2023 05.00;06.07;KWH;Målt;Tidsserie
25/04/2023 06.00;07.02;KWH;Målt;Tidsserie
25/04/2023 07.00;02.08;KWH;Målt;Tidsserie
25/04/2023 08.00;07.08;KWH;Målt;Tidsserie
25/04/2023 09.00;02.04;KWH;Målt;Tidsserie
25/04/2023 10.00;07.02;KWH;Målt;Tidsserie
25/04/2023 11.00;05.06;KWH;Målt;Tidsserie
25/04/2023 12.00;01.02;KWH;Målt;Tidsserie
25/04/2023 13.00;06.06;KWH;Målt;Tidsserie
25/04/2023 14.00;01.05;KWH;Målt;Tidsserie
25/04/2023 15.00;01.02;KWH;Målt;Tidsserie
25/04/2023 16.00;01.02;KWH;Målt;Tidsserie
25/04/2023 17.00;06.05;KWH;Målt;Tidsserie
25/04/2023 18.00;02.07;KWH;Målt;Tidsserie
25/04/2023 19.00;03.05;KWH;Målt;Tidsserie
25/04/2023 20.00;06.07;KWH;Målt;Tidsserie
25/04/2023 21.00;01.03;KWH;Målt;Tidsserie
25/04/2023 22.00;01.03;KWH;Målt;Tidsserie
25/04/2023 23.00;03.02;KWH;Målt;Tidsserie
26/04/2023 00.00;01.07;KWH;Målt;Tidsserie
26/04/2023 01.00;01.02;KWH;Målt;Tidsserie
26/04/2023 02.00;01.08;KWH;Målt;Tidsserie
26/04/2023 03.00;01.02;KWH;Målt;Tidsserie
26/04/2023 04.00;02.02;KWH;Målt;Tidsserie
26/04/2023 05.00;09.07;KWH;Målt;Tidsserie
26/04/2023 06.00;5;KWH;Målt;Tidsserie
26/04/2023 07.00;02.03;KWH;Målt;Tidsserie
26/04/2023 08.00;07.07;KWH;Målt;Tidsserie
26/04/2023 09.00;01.02;KWH;Målt;Tidsserie
26/04/2023 10.00;06.02;KWH;Målt;Tidsserie
26/04/2023 11.00;1;KWH;Målt;Tidsserie
26/04/2023 12.00;01.06;KWH;Målt;Tidsserie
26/04/2023 13.00;05.08;KWH;Målt;Tidsserie
26/04/2023 14.00;00.09;KWH;Målt;Tidsserie
26/04/2023 15.00;1;KWH;Målt;Tidsserie
26/04/2023 16.00;03.04;KWH;Målt;Tidsserie
26/04/2023 17.00;02.09;KWH;Målt;Tidsserie
26/04/2023 18.00;08.08;KWH;Målt;Tidsserie
26/04/2023 19.00;01.05;KWH;Målt;Tidsserie
26/04/2023 20.00;06.07;KWH;Målt;Tidsserie
26/04/2023 21.00;01.08;KWH;Målt;Tidsserie
26/04/2023 22.00;01.05;KWH;Målt;Tidsserie
26/04/2023 23.00;01.09;KWH;Målt;Tidsserie
27/04/2023 00.00;03.04;KWH;Målt;Tidsserie
27/04/2023 01.00;01.06;KWH;Målt;Tidsserie
27/04/2023 02.00;01.01;KWH;Målt;Tidsserie
27/04/2023 03.00;01.02;KWH;Målt;Tidsserie
27/04/2023 04.00;01.01;KWH;Målt;Tidsserie
27/04/2023 05.00;06.08;KWH;Målt;Tidsserie
27/04/2023 06.00;06.06;KWH;Målt;Tidsserie
27/04/2023 07.00;02.02;KWH;Målt;Tidsserie
27/04/2023 08.00;7;KWH;Målt;Tidsserie
27/04/2023 09.00;05.02;KWH;Målt;Tidsserie
27/04/2023 10.00;04.03;KWH;Målt;Tidsserie
27/04/2023 11.00;03.02;KWH;Målt;Tidsserie
27/04/2023 12.00;01.02;KWH;Målt;Tidsserie
27/04/2023 13.00;05.06;KWH;Målt;Tidsserie
27/04/2023 14.00;03.01;KWH;Målt;Tidsserie
27/04/2023 15.00;01.02;KWH;Målt;Tidsserie
27/04/2023 16.00;01.04;KWH;Målt;Tidsserie
27/04/2023 17.00;03.07;KWH;Målt;Tidsserie
27/04/2023 18.00;02.07;KWH;Målt;Tidsserie
27/04/2023 19.00;03.08;KWH;Målt;Tidsserie
27/04/2023 20.00;06.01;KWH;Målt;Tidsserie
27/04/2023 21.00;02.04;KWH;Målt;Tidsserie
27/04/2023 22.00;02.02;KWH;Målt;Tidsserie
27/04/2023 23.00;01.05;KWH;Målt;Tidsserie
28/04/2023 00.00;01.02;KWH;Målt;Tidsserie
28/04/2023 01.00;01.02;KWH;Målt;Tidsserie
28/04/2023 02.00;01.03;KWH;Målt;Tidsserie
28/04/2023 03.00;05.03;KWH;Målt;Tidsserie
28/04/2023 04.00;01.09;KWH;Målt;Tidsserie
28/04/2023 05.00;08.07;KWH;Målt;Tidsserie
28/04/2023 06.00;06.02;KWH;Målt;Tidsserie
28/04/2023 07.00;01.06;KWH;Målt;Tidsserie
28/04/2023 08.00;07.06;KWH;Målt;Tidsserie
28/04/2023 09.00;03.03;KWH;Målt;Tidsserie
28/04/2023 10.00;01.01;KWH;Målt;Tidsserie
28/04/2023 11.00;05.05;KWH;Målt;Tidsserie
28/04/2023 12.00;00.07;KWH;Målt;Tidsserie
28/04/2023 13.00;01.02;KWH;Målt;Tidsserie
28/04/2023 14.00;01.02;KWH;Målt;Tidsserie
28/04/2023 15.00;02.04;KWH;Målt;Tidsserie
28/04/2023 16.00;02.07;KWH;Målt;Tidsserie
28/04/2023 17.00;02.05;KWH;Målt;Tidsserie
28/04/2023 18.00;09.06;KWH;Målt;Tidsserie
28/04/2023 19.00;01.07;KWH;Målt;Tidsserie
28/04/2023 20.00;07.07;KWH;Målt;Tidsserie
28/04/2023 21.00;05.07;KWH;Målt;Tidsserie
28/04/2023 22.00;2;KWH;Målt;Tidsserie
28/04/2023 23.00;04.05;KWH;Målt;Tidsserie
29/04/2023 00.00;3;KWH;Målt;Tidsserie
29/04/2023 01.00;01.05;KWH;Målt;Tidsserie
29/04/2023 02.00;00.09;KWH;Målt;Tidsserie
29/04/2023 03.00;1;KWH;Målt;Tidsserie
29/04/2023 04.00;01.01;KWH;Målt;Tidsserie
29/04/2023 05.00;00.09;KWH;Målt;Tidsserie
29/04/2023 06.00;09.08;KWH;Målt;Tidsserie
29/04/2023 07.00;07.07;KWH;Målt;Tidsserie
29/04/2023 08.00;6;KWH;Målt;Tidsserie
29/04/2023 09.00;08.03;KWH;Målt;Tidsserie
29/04/2023 10.00;00.09;KWH;Målt;Tidsserie
29/04/2023 11.00;01.03;KWH;Målt;Tidsserie
29/04/2023 12.00;08.01;KWH;Målt;Tidsserie
29/04/2023 13.00;06.02;KWH;Målt;Tidsserie
29/04/2023 14.00;03.06;KWH;Målt;Tidsserie
29/04/2023 15.00;03.09;KWH;Målt;Tidsserie
29/04/2023 16.00;04.07;KWH;Målt;Tidsserie
29/04/2023 17.00;03.01;KWH;Målt;Tidsserie
29/04/2023 18.00;04.07;KWH;Målt;Tidsserie
29/04/2023 19.00;06.03;KWH;Målt;Tidsserie
29/04/2023 20.00;08.01;KWH;Målt;Tidsserie
29/04/2023 21.00;07.06;KWH;Målt;Tidsserie
29/04/2023 22.00;7;KWH;Målt;Tidsserie
29/04/2023 23.00;09.07;KWH;Målt;Tidsserie
30/04/2023 00.00;05.03;KWH;Målt;Tidsserie
30/04/2023 01.00;05.04;KWH;Målt;Tidsserie
30/04/2023 02.00;02.07;KWH;Målt;Tidsserie
30/04/2023 03.00;02.03;KWH;Målt;Tidsserie
30/04/2023 04.00;02.04;KWH;Målt;Tidsserie
30/04/2023 05.00;02.03;KWH;Målt;Tidsserie
30/04/2023 06.00;02.04;KWH;Målt;Tidsserie
30/04/2023 07.00;11.03;KWH;Målt;Tidsserie
30/04/2023 08.00;04.03;KWH;Målt;Tidsserie
30/04/2023 09.00;04.06;KWH;Målt;Tidsserie
30/04/2023 10.00;08.09;KWH;Målt;Tidsserie
30/04/2023 11.00;02.03;KWH;Målt;Tidsserie
30/04/2023 12.00;3;KWH;Målt;Tidsserie
30/04/2023 13.00;09.07;KWH;Målt;Tidsserie
30/04/2023 14.00;01.09;KWH;Målt;Tidsserie
30/04/2023 15.00;01.08;KWH;Målt;Tidsserie
30/04/2023 16.00;01.09;KWH;Målt;Tidsserie
30/04/2023 17.00;02.02;KWH;Målt;Tidsserie
30/04/2023 18.00;01.06;KWH;Målt;Tidsserie
30/04/2023 19.00;07.04;KWH;Målt;Tidsserie
30/04/2023 20.00;03.01;KWH;Målt;Tidsserie
30/04/2023 21.00;02.03;KWH;Målt;Tidsserie
30/04/2023 22.00;2;KWH;Målt;Tidsserie
30/04/2023 23.00;01.09;KWH;Målt;Tidsserie
01/01/2023 00.00;0;KWH;Målt;Tidsserie
01/01/2023 01.00;0;KWH;Målt;Tidsserie
01/01/2023 02.00;0;KWH;Målt;Tidsserie
01/01/2023 03.00;0;KWH;Målt;Tidsserie
01/01/2023 04.00;0;KWH;Målt;Tidsserie
01/01/2023 05.00;0;KWH;Målt;Tidsserie
01/01/2023 06.00;0;KWH;Målt;Tidsserie
01/01/2023 07.00;0;KWH;Målt;Tidsserie
01/01/2023 08.00;0;KWH;Målt;Tidsserie
01/01/2023 09.00;0;KWH;Målt;Tidsserie
01/01/2023 10.00;0;KWH;Målt;Tidsserie
01/01/2023 11.00;0;KWH;Målt;Tidsserie
01/01/2023 12.00;0;KWH;Målt;Tidsserie
01/01/2023 13.00;0;KWH;Målt;Tidsserie
01/01/2023 14.00;0;KWH;Målt;Tidsserie
01/01/2023 15.00;0;KWH;Målt;Tidsserie
01/01/2023 16.00;0;KWH;Målt;Tidsserie
01/01/2023 17.00;0;KWH;Målt;Tidsserie
01/01/2023 18.00;0;KWH;Målt;Tidsserie
01/01/2023 19.00;0;KWH;Målt;Tidsserie
01/01/2023 20.00;0;KWH;Målt;Tidsserie
01/01/2023 21.00;0;KWH;Målt;Tidsserie
01/01/2023 22.00;0;KWH;Målt;Tidsserie
01/01/2023 23.00;0;KWH;Målt;Tidsserie
02/01/2023 00.00;0;KWH;Målt;Tidsserie
02/01/2023 01.00;0;KWH;Målt;Tidsserie
02/01/2023 02.00;0;KWH;Målt;Tidsserie
02/01/2023 03.00;0;KWH;Målt;Tidsserie
02/01/2023 04.00;0;KWH;Målt;Tidsserie
02/01/2023 05.00;0;KWH;Målt;Tidsserie
02/01/2023 06.00;0;KWH;Målt;Tidsserie
02/01/2023 07.00;0;KWH;Målt;Tidsserie
02/01/2023 08.00;0;KWH;Målt;Tidsserie
02/01/2023 09.00;0;KWH;Målt;Tidsserie
02/01/2023 10.00;0;KWH;Målt;Tidsserie
02/01/2023 11.00;0;KWH;Målt;Tidsserie
02/01/2023 12.00;0;KWH;Målt;Tidsserie
02/01/2023 13.00;0;KWH;Målt;Tidsserie
02/01/2023 14.00;0;KWH;Målt;Tidsserie
02/01/2023 15.00;0;KWH;Målt;Tidsserie
02/01/2023 16.00;0;KWH;Målt;Tidsserie
02/01/2023 17.00;0;KWH;Målt;Tidsserie
02/01/2023 18.00;0;KWH;Målt;Tidsserie
02/01/2023 19.00;0;KWH;Målt;Tidsserie
02/01/2023 20.00;0;KWH;Målt;Tidsserie
02/01/2023 21.00;0;KWH;Målt;Tidsserie
02/01/2023 22.00;0;KWH;Målt;Tidsserie
02/01/2023 23.00;0;KWH;Målt;Tidsserie
03/01/2023 00.00;0;KWH;Målt;Tidsserie
03/01/2023 01.00;0;KWH;Målt;Tidsserie
03/01/2023 02.00;0;KWH;Målt;Tidsserie
03/01/2023 03.00;0;KWH;Målt;Tidsserie
03/01/2023 04.00;0;KWH;Målt;Tidsserie
03/01/2023 05.00;0;KWH;Målt;Tidsserie
03/01/2023 06.00;0;KWH;Målt;Tidsserie
03/01/2023 07.00;0;KWH;Målt;Tidsserie
03/01/2023 08.00;0;KWH;Målt;Tidsserie
03/01/2023 09.00;0;KWH;Målt;Tidsserie
03/01/2023 10.00;0;KWH;Målt;Tidsserie
03/01/2023 11.00;0;KWH;Målt;Tidsserie
03/01/2023 12.00;0;KWH;Målt;Tidsserie
03/01/2023 13.00;0;KWH;Målt;Tidsserie
03/01/2023 14.00;0;KWH;Målt;Tidsserie
03/01/2023 15.00;0;KWH;Målt;Tidsserie
03/01/2023 16.00;0;KWH;Målt;Tidsserie
03/01/2023 17.00;0;KWH;Målt;Tidsserie
03/01/2023 18.00;0;KWH;Målt;Tidsserie
03/01/2023 19.00;0;KWH;Målt;Tidsserie
03/01/2023 20.00;0;KWH;Målt;Tidsserie
03/01/2023 21.00;0;KWH;Målt;Tidsserie
03/01/2023 22.00;0;KWH;Målt;Tidsserie
03/01/2023 23.00;0;KWH;Målt;Tidsserie
04/01/2023 00.00;0;KWH;Målt;Tidsserie
04/01/2023 01.00;0;KWH;Målt;Tidsserie
04/01/2023 02.00;0;KWH;Målt;Tidsserie
04/01/2023 03.00;0;KWH;Målt;Tidsserie
04/01/2023 04.00;0;KWH;Målt;Tidsserie
04/01/2023 05.00;0;KWH;Målt;Tidsserie
04/01/2023 06.00;0;KWH;Målt;Tidsserie
04/01/2023 07.00;0;KWH;Målt;Tidsserie
04/01/2023 08.00;0;KWH;Målt;Tidsserie
04/01/2023 09.00;0;KWH;Målt;Tidsserie
04/01/2023 10.00;0;KWH;Målt;Tidsserie
04/01/2023 11.00;0;KWH;Målt;Tidsserie
04/01/2023 12.00;0;KWH;Målt;Tidsserie
04/01/2023 13.00;0;KWH;Målt;Tidsserie
04/01/2023 14.00;0;KWH;Målt;Tidsserie
04/01/2023 15.00;0;KWH;Målt;Tidsserie
04/01/2023 16.00;0;KWH;Målt;Tidsserie
04/01/2023 17.00;0;KWH;Målt;Tidsserie
04/01/2023 18.00;0;KWH;Målt;Tidsserie
04/01/2023 19.00;0;KWH;Målt;Tidsserie
04/01/2023 20.00;0;KWH;Målt;Tidsserie
04/01/2023 21.00;0;KWH;Målt;Tidsserie
04/01/2023 22.00;0;KWH;Målt;Tidsserie
04/01/2023 23.00;0;KWH;Målt;Tidsserie
05/01/2023 00.00;0;KWH;Målt;Tidsserie
05/01/2023 01.00;0;KWH;Målt;Tidsserie
05/01/2023 02.00;0;KWH;Målt;Tidsserie
05/01/2023 03.00;0;KWH;Målt;Tidsserie
05/01/2023 04.00;0;KWH;Målt;Tidsserie
05/01/2023 05.00;0;KWH;Målt;Tidsserie
05/01/2023 06.00;0;KWH;Målt;Tidsserie
05/01/2023 07.00;0;KWH;Målt;Tidsserie
05/01/2023 08.00;0;KWH;Målt;Tidsserie
05/01/2023 09.00;0;KWH;Målt;Tidsserie
05/01/2023 10.00;0;KWH;Målt;Tidsserie
05/01/2023 11.00;0;KWH;Målt;Tidsserie
05/01/2023 12.00;0;KWH;Målt;Tidsserie
05/01/2023 13.00;0;KWH;Målt;Tidsserie
05/01/2023 14.00;0;KWH;Målt;Tidsserie
05/01/2023 15.00;0;KWH;Målt;Tidsserie
05/01/2023 16.00;0;KWH;Målt;Tidsserie
05/01/2023 17.00;0;KWH;Målt;Tidsserie
05/01/2023 18.00;0;KWH;Målt;Tidsserie
05/01/2023 19.00;0;KWH;Målt;Tidsserie
05/01/2023 20.00;0;KWH;Målt;Tidsserie
05/01/2023 21.00;0;KWH;Målt;Tidsserie
05/01/2023 22.00;0;KWH;Målt;Tidsserie
05/01/2023 23.00;0;KWH;Målt;Tidsserie
06/01/2023 00.00;0;KWH;Målt;Tidsserie
06/01/2023 01.00;0;KWH;Målt;Tidsserie
06/01/2023 02.00;0;KWH;Målt;Tidsserie
06/01/2023 03.00;0;KWH;Målt;Tidsserie
06/01/2023 04.00;0;KWH;Målt;Tidsserie
06/01/2023 05.00;0;KWH;Målt;Tidsserie
06/01/2023 06.00;0;KWH;Målt;Tidsserie
06/01/2023 07.00;0;KWH;Målt;Tidsserie
06/01/2023 08.00;0;KWH;Målt;Tidsserie
06/01/2023 09.00;0;KWH;Målt;Tidsserie
06/01/2023 10.00;0;KWH;Målt;Tidsserie
06/01/2023 11.00;0;KWH;Målt;Tidsserie
06/01/2023 12.00;0;KWH;Målt;Tidsserie
06/01/2023 13.00;0;KWH;Målt;Tidsserie
06/01/2023 14.00;0;KWH;Målt;Tidsserie
06/01/2023 15.00;0;KWH;Målt;Tidsserie
06/01/2023 16.00;0;KWH;Målt;Tidsserie
06/01/2023 17.00;0;KWH;Målt;Tidsserie
06/01/2023 18.00;0;KWH;Målt;Tidsserie
06/01/2023 19.00;0;KWH;Målt;Tidsserie
06/01/2023 20.00;0;KWH;Målt;Tidsserie
06/01/2023 21.00;0;KWH;Målt;Tidsserie
06/01/2023 22.00;0;KWH;Målt;Tidsserie
06/01/2023 23.00;0;KWH;Målt;Tidsserie
07/01/2023 00.00;0;KWH;Målt;Tidsserie
07/01/2023 01.00;0;KWH;Målt;Tidsserie
07/01/2023 02.00;0;KWH;Målt;Tidsserie
07/01/2023 03.00;0;KWH;Målt;Tidsserie
07/01/2023 04.00;0;KWH;Målt;Tidsserie
07/01/2023 05.00;0;KWH;Målt;Tidsserie
07/01/2023 06.00;0;KWH;Målt;Tidsserie
07/01/2023 07.00;0;KWH;Målt;Tidsserie
07/01/2023 08.00;0;KWH;Målt;Tidsserie
07/01/2023 09.00;0;KWH;Målt;Tidsserie
07/01/2023 10.00;0;KWH;Målt;Tidsserie
07/01/2023 11.00;0;KWH;Målt;Tidsserie
07/01/2023 12.00;0;KWH;Målt;Tidsserie
07/01/2023 13.00;0;KWH;Målt;Tidsserie
07/01/2023 14.00;0;KWH;Målt;Tidsserie
07/01/2023 15.00;0;KWH;Målt;Tidsserie
07/01/2023 16.00;0;KWH;Målt;Tidsserie
07/01/2023 17.00;0;KWH;Målt;Tidsserie
07/01/2023 18.00;0;KWH;Målt;Tidsserie
07/01/2023 19.00;0;KWH;Målt;Tidsserie
07/01/2023 20.00;0;KWH;Målt;Tidsserie
07/01/2023 21.00;0;KWH;Målt;Tidsserie
07/01/2023 22.00;0;KWH;Målt;Tidsserie
07/01/2023 23.00;0;KWH;Målt;Tidsserie
08/01/2023 00.00;0;KWH;Målt;Tidsserie
08/01/2023 01.00;0;KWH;Målt;Tidsserie
08/01/2023 02.00;0;KWH;Målt;Tidsserie
08/01/2023 03.00;0;KWH;Målt;Tidsserie
08/01/2023 04.00;0;KWH;Målt;Tidsserie
08/01/2023 05.00;0;KWH;Målt;Tidsserie
08/01/2023 06.00;0;KWH;Målt;Tidsserie
08/01/2023 07.00;0;KWH;Målt;Tidsserie
08/01/2023 08.00;0;KWH;Målt;Tidsserie
08/01/2023 09.00;0;KWH;Målt;Tidsserie
08/01/2023 10.00;0;KWH;Målt;Tidsserie
08/01/2023 11.00;0;KWH;Målt;Tidsserie
08/01/2023 12.00;0;KWH;Målt;Tidsserie
08/01/2023 13.00;0;KWH;Målt;Tidsserie
08/01/2023 14.00;0;KWH;Målt;Tidsserie
08/01/2023 15.00;0;KWH;Målt;Tidsserie
08/01/2023 16.00;0;KWH;Målt;Tidsserie
08/01/2023 17.00;0;KWH;Målt;Tidsserie
08/01/2023 18.00;0;KWH;Målt;Tidsserie
08/01/2023 19.00;0;KWH;Målt;Tidsserie
08/01/2023 20.00;0;KWH;Målt;Tidsserie
08/01/2023 21.00;0;KWH;Målt;Tidsserie
08/01/2023 22.00;0;KWH;Målt;Tidsserie
08/01/2023 23.00;0;KWH;Målt;Tidsserie
09/01/2023 00.00;0;KWH;Målt;Tidsserie
09/01/2023 01.00;0;KWH;Målt;Tidsserie
09/01/2023 02.00;0;KWH;Målt;Tidsserie
09/01/2023 03.00;0;KWH;Målt;Tidsserie
09/01/2023 04.00;0;KWH;Målt;Tidsserie
09/01/2023 05.00;0;KWH;Målt;Tidsserie
09/01/2023 06.00;0;KWH;Målt;Tidsserie
09/01/2023 07.00;0;KWH;Målt;Tidsserie
09/01/2023 08.00;0;KWH;Målt;Tidsserie
09/01/2023 09.00;0;KWH;Målt;Tidsserie
09/01/2023 10.00;0;KWH;Målt;Tidsserie
09/01/2023 11.00;0;KWH;Målt;Tidsserie
09/01/2023 12.00;0;KWH;Målt;Tidsserie
09/01/2023 13.00;0;KWH;Målt;Tidsserie
09/01/2023 14.00;0;KWH;Målt;Tidsserie
09/01/2023 15.00;0;KWH;Målt;Tidsserie
09/01/2023 16.00;0;KWH;Målt;Tidsserie
09/01/2023 17.00;0;KWH;Målt;Tidsserie
09/01/2023 18.00;0;KWH;Målt;Tidsserie
09/01/2023 19.00;0;KWH;Målt;Tidsserie
09/01/2023 20.00;0;KWH;Målt;Tidsserie
09/01/2023 21.00;0;KWH;Målt;Tidsserie
09/01/2023 22.00;0;KWH;Målt;Tidsserie
09/01/2023 23.00;0;KWH;Målt;Tidsserie
10/01/2023 00.00;0;KWH;Målt;Tidsserie
10/01/2023 01.00;0;KWH;Målt;Tidsserie
10/01/2023 02.00;0;KWH;Målt;Tidsserie
10/01/2023 03.00;0;KWH;Målt;Tidsserie
10/01/2023 04.00;0;KWH;Målt;Tidsserie
10/01/2023 05.00;0;KWH;Målt;Tidsserie
10/01/2023 06.00;0;KWH;Målt;Tidsserie
10/01/2023 07.00;0;KWH;Målt;Tidsserie
10/01/2023 08.00;0;KWH;Målt;Tidsserie
10/01/2023 09.00;0;KWH;Målt;Tidsserie
10/01/2023 10.00;0;KWH;Målt;Tidsserie
10/01/2023 11.00;0;KWH;Målt;Tidsserie
10/01/2023 12.00;0;KWH;Målt;Tidsserie
10/01/2023 13.00;0;KWH;Målt;Tidsserie
10/01/2023 14.00;0;KWH;Målt;Tidsserie
10/01/2023 15.00;0;KWH;Målt;Tidsserie
10/01/2023 16.00;0;KWH;Målt;Tidsserie
10/01/2023 17.00;0;KWH;Målt;Tidsserie
10/01/2023 18.00;0;KWH;Målt;Tidsserie
10/01/2023 19.00;0;KWH;Målt;Tidsserie
10/01/2023 20.00;0;KWH;Målt;Tidsserie
10/01/2023 21.00;0;KWH;Målt;Tidsserie
10/01/2023 22.00;0;KWH;Målt;Tidsserie
10/01/2023 23.00;0;KWH;Målt;Tidsserie
11/01/2023 00.00;0;KWH;Målt;Tidsserie
11/01/2023 01.00;0;KWH;Målt;Tidsserie
11/01/2023 02.00;0;KWH;Målt;Tidsserie
11/01/2023 03.00;0;KWH;Målt;Tidsserie
11/01/2023 04.00;0;KWH;Målt;Tidsserie
11/01/2023 05.00;0;KWH;Målt;Tidsserie
11/01/2023 06.00;0;KWH;Målt;Tidsserie
11/01/2023 07.00;0;KWH;Målt;Tidsserie
11/01/2023 08.00;0;KWH;Målt;Tidsserie
11/01/2023 09.00;0;KWH;Målt;Tidsserie
11/01/2023 10.00;0;KWH;Målt;Tidsserie
11/01/2023 11.00;0;KWH;Målt;Tidsserie
11/01/2023 12.00;0;KWH;Målt;Tidsserie
11/01/2023 13.00;0;KWH;Målt;Tidsserie
11/01/2023 14.00;0;KWH;Målt;Tidsserie
11/01/2023 15.00;0;KWH;Målt;Tidsserie
11/01/2023 16.00;0;KWH;Målt;Tidsserie
11/01/2023 17.00;0;KWH;Målt;Tidsserie
11/01/2023 18.00;0;KWH;Målt;Tidsserie
11/01/2023 19.00;0;KWH;Målt;Tidsserie
11/01/2023 20.00;0;KWH;Målt;Tidsserie
11/01/2023 21.00;0;KWH;Målt;Tidsserie
11/01/2023 22.00;0;KWH;Målt;Tidsserie
11/01/2023 23.00;0;KWH;Målt;Tidsserie
12/01/2023 00.00;0;KWH;Målt;Tidsserie
12/01/2023 01.00;0;KWH;Målt;Tidsserie
12/01/2023 02.00;0;KWH;Målt;Tidsserie
12/01/2023 03.00;0;KWH;Målt;Tidsserie
12/01/2023 04.00;0;KWH;Målt;Tidsserie
12/01/2023 05.00;0;KWH;Målt;Tidsserie
12/01/2023 06.00;0;KWH;Målt;Tidsserie
12/01/2023 07.00;0;KWH;Målt;Tidsserie
12/01/2023 08.00;0;KWH;Målt;Tidsserie
12/01/2023 09.00;0;KWH;Målt;Tidsserie
12/01/2023 10.00;0;KWH;Målt;Tidsserie
12/01/2023 11.00;0;KWH;Målt;Tidsserie
12/01/2023 12.00;0;KWH;Målt;Tidsserie
12/01/2023 13.00;0;KWH;Målt;Tidsserie
12/01/2023 14.00;0;KWH;Målt;Tidsserie
12/01/2023 15.00;0;KWH;Målt;Tidsserie
12/01/2023 16.00;0;KWH;Målt;Tidsserie
12/01/2023 17.00;0;KWH;Målt;Tidsserie
12/01/2023 18.00;0;KWH;Målt;Tidsserie
12/01/2023 19.00;0;KWH;Målt;Tidsserie
12/01/2023 20.00;0;KWH;Målt;Tidsserie
12/01/2023 21.00;0;KWH;Målt;Tidsserie
12/01/2023 22.00;0;KWH;Målt;Tidsserie
12/01/2023 23.00;0;KWH;Målt;Tidsserie
13/01/2023 00.00;0;KWH;Målt;Tidsserie
13/01/2023 01.00;0;KWH;Målt;Tidsserie
13/01/2023 02.00;0;KWH;Målt;Tidsserie
13/01/2023 03.00;0;KWH;Målt;Tidsserie
13/01/2023 04.00;0;KWH;Målt;Tidsserie
13/01/2023 05.00;0;KWH;Målt;Tidsserie
13/01/2023 06.00;0;KWH;Målt;Tidsserie
13/01/2023 07.00;0;KWH;Målt;Tidsserie
13/01/2023 08.00;0;KWH;Målt;Tidsserie
13/01/2023 09.00;0;KWH;Målt;Tidsserie
13/01/2023 10.00;0;KWH;Målt;Tidsserie
13/01/2023 11.00;0;KWH;Målt;Tidsserie
13/01/2023 12.00;0;KWH;Målt;Tidsserie
13/01/2023 13.00;0;KWH;Målt;Tidsserie
13/01/2023 14.00;0;KWH;Målt;Tidsserie
13/01/2023 15.00;0;KWH;Målt;Tidsserie
13/01/2023 16.00;0;KWH;Målt;Tidsserie
13/01/2023 17.00;0;KWH;Målt;Tidsserie
